order_number,client_id,client_name,service_type,created_at,updated_at,order_status,total_weight_value,total_weight_unit,total_volume_value,total_volume_unit,shipment_number,ship_from_ward,ship_from_district,ship_from_province,ship_from_full_address,ship_to_ward,ship_to_district,ship_to_province,ship_to_full_address,shipment_status,shipments_summary_description,shipments_summary_name,shipments_summary_quantity,shipments_summary_weight_unit,shipments_summary_weight_value,allocation_factor,trip_code,trip_reference_code,trip_status,stop_points,license_plate,sequence_number,stop_type,location_name,actual_arrival_datetime,actual_departure_datetime,vehicle_type,vehicle_capacity_unit,xe_ghn_cung_cap,vehicle_dimensions_height,vehicle_dimensions_length,vehicle_dimensions_unit,vehicle_dimensions_width,xe_kh_yeu_cau,required_max_volume_value,required_max_volume_unit,trip_updated_at,sync_status,rn
80182550194040832,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-27 12:00:42+00:00,2026-05-25 02:09:53.494420+00:00,DELIVERED,5653.0,KG,35.33,M3,S80182550206615552,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Tam Hòa,Thành phố Biên Hòa,Đồng Nai,"TONG KHO AMATA, KP3, PHUONG TAM HOA,BIEN HOA, TINH DONG NAI",DELIVERED,50H-60414 - Nguyễn Ngọc Viên,17639741,57,KG,5653.0,1,3CwKYzCBPP01kFzLbKjASiG3Jv1,FTL260427PW3PBM2E,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""TONG KHO AMATA, KP3, PHUONG TAM HOA,BIEN HOA, TINH DONG NAI"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-60414,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-28 03:44:13.190000+00:00,2026-04-28 03:44:25.104000+00:00,truck,KG,8000,2300,9580,CM,2350,10000,56.98,M3,2026-04-28 05:59:24.022000+00:00,SYNCED,1
80182550194040832,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-27 12:00:42+00:00,2026-05-25 02:09:53.494420+00:00,DELIVERED,5653.0,KG,35.33,M3,S80182550206615552,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Tam Hòa,Thành phố Biên Hòa,Đồng Nai,"TONG KHO AMATA, KP3, PHUONG TAM HOA,BIEN HOA, TINH DONG NAI",DELIVERED,50H-60414 - Nguyễn Ngọc Viên,17639741,57,KG,5653.0,1,3CwKYzCBPP01kFzLbKjASiG3Jv1,FTL260427PW3PBM2E,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""TONG KHO AMATA, KP3, PHUONG TAM HOA,BIEN HOA, TINH DONG NAI"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-60414,2,DELIVERY,HAI SAU SAU - AMATA (CONT),2026-04-28 05:59:15.621000+00:00,2026-04-28 05:59:21.504000+00:00,truck,KG,8000,2300,9580,CM,2350,10000,56.98,M3,2026-04-28 05:59:24.022000+00:00,SYNCED,2
80657718800560128,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-28 19:28:51+00:00,2026-05-25 02:09:57.141769+00:00,DELIVERED,1468.0,KG,9.17,M3,S80657718817333248,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"128A HO HOC LAM, PHUONG AN LAC, THANH PHO HO CHI MINH",DELIVERED,50H-88758 - Lê Quang Phát,17652950,140,KG,1468.0,1,3D02BhzZHwWYVMV86timYmm2CYr,FTL2604294K9HK4D5,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""128A HO HOC LAM, PHUONG AN LAC, THANH PHO HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-88758,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-29 03:20:24.716000+00:00,2026-04-29 04:30:10.692000+00:00,truck,KG,1900,190,420,CM,190,3500,16.77,M3,2026-04-29 17:12:33.374000+00:00,SYNCED,1
80657718800560128,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-28 19:28:51+00:00,2026-05-25 02:09:57.141769+00:00,DELIVERED,1468.0,KG,9.17,M3,S80657718817333248,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"128A HO HOC LAM, PHUONG AN LAC, THANH PHO HO CHI MINH",DELIVERED,50H-88758 - Lê Quang Phát,17652950,140,KG,1468.0,1,3D02BhzZHwWYVMV86timYmm2CYr,FTL2604294K9HK4D5,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""128A HO HOC LAM, PHUONG AN LAC, THANH PHO HO CHI MINH"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-88758,2,DELIVERY,GIA THANH - HCM_HO HOC LAM (CONT),2026-04-29 17:12:26.414000+00:00,2026-04-29 17:12:31.329000+00:00,truck,KG,1900,190,420,CM,190,3500,16.77,M3,2026-04-29 17:12:33.374000+00:00,SYNCED,2
81165245149630464,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-30 05:05:35+00:00,2026-05-25 02:10:00.142785+00:00,DELIVERED,445.0,KG,2.78,M3,S81165245166395392,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM",DELIVERED,50H-00238 - Phan Văn Giàu,17667462,9,KG,445.0,1,3D3zRoopzl2VMXPfzZFy7BFzCtR,FTL260430CVGV3PCW,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""128A HO HOC LAM, PHUONG AN LAC, THANH PHO HO CHI MINH"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00238,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-04-30 08:19:38.471000+00:00,2026-04-30 08:19:44.370000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-05-03 09:08:42.876000+00:00,SYNCED,1
81165245149630464,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-30 05:05:35+00:00,2026-05-25 02:10:00.142785+00:00,DELIVERED,445.0,KG,2.78,M3,S81165245166395392,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM",DELIVERED,50H-00238 - Phan Văn Giàu,17667462,9,KG,445.0,1,3D3zRoopzl2VMXPfzZFy7BFzCtR,FTL260430CVGV3PCW,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""128A HO HOC LAM, PHUONG AN LAC, THANH PHO HO CHI MINH"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00238,2,DELIVERY,CAO PHONG - HCM_KHO HAI THANH 2,2026-04-30 08:19:47.114000+00:00,2026-04-30 08:19:56.191000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-05-03 09:08:42.876000+00:00,SYNCED,2
81165245149630464,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-04-30 05:05:35+00:00,2026-05-25 02:10:00.142785+00:00,DELIVERED,445.0,KG,2.78,M3,S81165245166395392,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường An Lạc,,Hồ Chí Minh,"1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM",DELIVERED,50H-00238 - Phan Văn Giàu,17667462,9,KG,445.0,1,3D3zRoopzl2VMXPfzZFy7BFzCtR,FTL260430CVGV3PCW,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""1185 LE DUC ANH, PHUONG AN LAC, THANH PHO HO CHI MINH, VIET NAM"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""128A HO HOC LAM, PHUONG AN LAC, THANH PHO HO CHI MINH"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-00238,3,DELIVERY,GIA THANH - HCM_HO HOC LAM (CONT),2026-04-30 08:19:59.921000+00:00,2026-05-03 09:08:39.804000+00:00,truck,KG,5000,1,1,CM,1,5000,31.68,M3,2026-05-03 09:08:42.876000+00:00,SYNCED,3
83546604837019648,1006,SF | AQUA B2B,FTL,2026-05-06 18:48:15+00:00,2026-05-25 02:08:03.411195+00:00,DELIVERED,4350.0,KG,0.0,M3,S83546604849594368,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Bình Hưng Hòa,,Hồ Chí Minh,"Kho xưởng số 11, Cụm 2, Đường M14 , Khu công nghiệp Tân Bình mở rộng , Phường Bình Hưng Hòa , Thành phố Hồ Chí Minh, Việt Nam",DELIVERED,50H53834,WB202605060062,28,KG,4350.0,1,3DMYEpOQgH1mj5QvavLWcFduKLz,FTL26050773XQA6UL,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Kho xưởng số 11, Cụm 2, Đường M14 , Khu công nghiệp Tân Bình mở rộng , Phường Bình Hưng Hòa , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-53834,1,PICKUP,AQUA ĐỒNG NAI,2026-05-15 10:19:11.158000+00:00,2026-05-15 10:19:18.261000+00:00,truck,KG,8000,8,8,CM,8,8000,47.0,M3,2026-05-15 10:19:27.727000+00:00,SYNCED,1
83546604837019648,1006,SF | AQUA B2B,FTL,2026-05-06 18:48:15+00:00,2026-05-25 02:08:03.411195+00:00,DELIVERED,4350.0,KG,0.0,M3,S83546604849594368,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai",Phường Bình Hưng Hòa,,Hồ Chí Minh,"Kho xưởng số 11, Cụm 2, Đường M14 , Khu công nghiệp Tân Bình mở rộng , Phường Bình Hưng Hòa , Thành phố Hồ Chí Minh, Việt Nam",DELIVERED,50H53834,WB202605060062,28,KG,4350.0,1,3DMYEpOQgH1mj5QvavLWcFduKLz,FTL26050773XQA6UL,COMPLETED,"[{""full_address"":""IDC Tân Cảng Long Bình, số 10 Phan Đăng Lưu, KP7, phường Long Bình, Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Kho xưởng số 11, Cụm 2, Đường M14 , Khu công nghiệp Tân Bình mở rộng , Phường Bình Hưng Hòa , Thành phố Hồ Chí Minh, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50H-53834,2,DELIVERY,Kho CN ĐMX Tân Bình (*),2026-05-15 10:19:19.723000+00:00,2026-05-15 10:19:25.770000+00:00,truck,KG,8000,8,8,CM,8,8000,47.0,M3,2026-05-15 10:19:27.727000+00:00,SYNCED,2
85731089464729600,1006,SF | AQUA B2B,FTL,2026-05-12 19:28:37.202629+00:00,2026-05-25 02:08:14.408472+00:00,DELIVERED,462.0,KG,0.0,M3,S85731089477275648,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Xã Giao Thủy,,Ninh Bình,"Xóm 5 – Quyết Thắng, Xã Giao Thủy , Tỉnh Ninh Bình, Việt Nam",DELIVERED,50E19104,WB202605120031,4,KG,462.0,1,3DdZt85BvdfagBqwNXB94a2guoV,FTL260513P0FEW71C,COMPLETED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Xóm 5 – Quyết Thắng, Xã Giao Thủy , Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Khu 3, Xã Hải Hậu, Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thôn 1 Yên Định, Xã Hải Hậu , Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":4,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50E-19104,1,PICKUP,AQUA HƯNG YÊN,2026-05-13 04:01:35.518000+00:00,2026-05-13 04:01:51.084000+00:00,truck,KG,8000,2485,9500,CM,2400,2500,15.48,M3,2026-05-13 08:13:03.902000+00:00,SYNCED,1
85731089464729600,1006,SF | AQUA B2B,FTL,2026-05-12 19:28:37.202629+00:00,2026-05-25 02:08:14.408472+00:00,DELIVERED,462.0,KG,0.0,M3,S85731089477275648,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Xã Giao Thủy,,Ninh Bình,"Xóm 5 – Quyết Thắng, Xã Giao Thủy , Tỉnh Ninh Bình, Việt Nam",DELIVERED,50E19104,WB202605120031,4,KG,462.0,1,3DdZt85BvdfagBqwNXB94a2guoV,FTL260513P0FEW71C,COMPLETED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Xóm 5 – Quyết Thắng, Xã Giao Thủy , Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Khu 3, Xã Hải Hậu, Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thôn 1 Yên Định, Xã Hải Hậu , Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":4,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50E-19104,2,DELIVERY,10967 VHN_NDI - Kho CN ĐMX Giao Th ủy 2022,2026-05-13 08:12:28.075000+00:00,2026-05-13 08:12:35.241000+00:00,truck,KG,8000,2485,9500,CM,2400,2500,15.48,M3,2026-05-13 08:13:03.902000+00:00,SYNCED,2
85731089464729600,1006,SF | AQUA B2B,FTL,2026-05-12 19:28:37.202629+00:00,2026-05-25 02:08:14.408472+00:00,DELIVERED,462.0,KG,0.0,M3,S85731089477275648,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Xã Giao Thủy,,Ninh Bình,"Xóm 5 – Quyết Thắng, Xã Giao Thủy , Tỉnh Ninh Bình, Việt Nam",DELIVERED,50E19104,WB202605120031,4,KG,462.0,1,3DdZt85BvdfagBqwNXB94a2guoV,FTL260513P0FEW71C,COMPLETED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Xóm 5 – Quyết Thắng, Xã Giao Thủy , Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Khu 3, Xã Hải Hậu, Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thôn 1 Yên Định, Xã Hải Hậu , Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":4,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50E-19104,3,DELIVERY,2928 VHN_NDI - Kho CN ĐMX Hải Hậu,2026-05-13 08:12:37.753000+00:00,2026-05-13 08:12:45.311000+00:00,truck,KG,8000,2485,9500,CM,2400,2500,15.48,M3,2026-05-13 08:13:03.902000+00:00,SYNCED,3
85731089464729600,1006,SF | AQUA B2B,FTL,2026-05-12 19:28:37.202629+00:00,2026-05-25 02:08:14.408472+00:00,DELIVERED,462.0,KG,0.0,M3,S85731089477275648,Xã Bạch Sam,Thị xã Mỹ Hào,Hưng Yên,"Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên",Xã Giao Thủy,,Ninh Bình,"Xóm 5 – Quyết Thắng, Xã Giao Thủy , Tỉnh Ninh Bình, Việt Nam",DELIVERED,50E19104,WB202605120031,4,KG,462.0,1,3DdZt85BvdfagBqwNXB94a2guoV,FTL260513P0FEW71C,COMPLETED,"[{""full_address"":""Kho K09 – Công ty One One, Bạch Sam, Mỹ Hào, Hưng Yên"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Xóm 5 – Quyết Thắng, Xã Giao Thủy , Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Khu 3, Xã Hải Hậu, Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thôn 1 Yên Định, Xã Hải Hậu , Tỉnh Ninh Bình, Việt Nam"",""sequence_number"":4,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",50E-19104,4,DELIVERY,MediaMart Hải Hậu,2026-05-13 08:12:48.612000+00:00,2026-05-13 08:12:57.992000+00:00,truck,KG,8000,2485,9500,CM,2400,2500,15.48,M3,2026-05-13 08:13:03.902000+00:00,SYNCED,4
86884824068931584,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-15 23:53:08.969463+00:00,2026-05-25 02:10:27.134363+00:00,DELIVERED,1122.0,KG,7.01,M3,S86884824094081024,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Sa Đéc,,Đồng Tháp,"Thua dat so 118 - 119, To ban do so 4, Duong Ngo Gia Tu, Khom Sa Giang, Phuong Sa Dec, Tinh Dong Thap, Viet Nam",DELIVERED,51D-60218 - Bùi Chí Thành,17843970,8,KG,1122.0,1,3DmZQVkj4kytJ5wylMNlqUgY6a2,FTL260516GTGWL80G,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Thua dat so 118 - 119, To ban do so 4, Duong Ngo Gia Tu, Khom Sa Giang, Phuong Sa Dec, Tinh Dong Thap, Viet Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thửa đất số 1100, tờ bản đồ số 64, đường Quốc lộ 30, khóm An Định, Phường Mỹ Trà, Tỉnh Đồng Tháp, Việt Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat so 670, to ban do so 14, to 3, ap Binh Hung, Phuong Hong Ngu, Tinh Dong Thap, Viet Nam"",""sequence_number"":4,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",51D-60218,1,PICKUP,"DONG NAI BRANCH - MAXIDI VIETNAM CO., LTD",2026-05-16 03:03:28.192000+00:00,2026-05-16 03:05:39.375000+00:00,truck,KG,5000,1,1,CM,1,3500,16.77,M3,2026-05-16 03:06:05.232000+00:00,SYNCED,1
86884824068931584,1007,Công Ty Tnhh LX Pantos Việt Nam,FTL,2026-05-15 23:53:08.969463+00:00,2026-05-25 02:10:27.134363+00:00,DELIVERED,1122.0,KG,7.01,M3,S86884824094081024,Phường Long Bình,Thành phố Biên Hòa,Đồng Nai,"Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Phường Sa Đéc,,Đồng Tháp,"Thua dat so 118 - 119, To ban do so 4, Duong Ngo Gia Tu, Khom Sa Giang, Phuong Sa Dec, Tinh Dong Thap, Viet Nam",DELIVERED,51D-60218 - Bùi Chí Thành,17843970,8,KG,1122.0,1,3DmZQVkj4kytJ5wylMNlqUgY6a2,FTL260516GTGWL80G,COMPLETED,"[{""full_address"":""Kho số 12, ICD Tân Cảng Long Bình, số 10 Phan Đăng Lưu,  phường Long Bình, Bien Hoa, ĐồNg Nai, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai"",""sequence_number"":1,""stop_status"":""DEPARTED"",""stop_type"":""PICKUP""},{""full_address"":""Thua dat so 118 - 119, To ban do so 4, Duong Ngo Gia Tu, Khom Sa Giang, Phuong Sa Dec, Tinh Dong Thap, Viet Nam"",""sequence_number"":2,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thửa đất số 1100, tờ bản đồ số 64, đường Quốc lộ 30, khóm An Định, Phường Mỹ Trà, Tỉnh Đồng Tháp, Việt Nam"",""sequence_number"":3,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""},{""full_address"":""Thua dat so 670, to ban do so 14, to 3, ap Binh Hung, Phuong Hong Ngu, Tinh Dong Thap, Viet Nam"",""sequence_number"":4,""stop_status"":""DEPARTED"",""stop_type"":""DELIVERY""}]",51D-60218,2,DELIVERY,MBW - DONG THAP_KHO CN DMX SA DEC 2025,2026-05-16 03:05:41.634000+00:00,2026-05-16 03:05:46.914000+00:00,truck,KG,5000,1,1,CM,1,3500,16.77,M3,2026-05-16 03:06:05.232000+00:00,SYNCED,2
